num_iter | contraction 
37 0.3559956691922808
37 0.3560213458709462
35 0.35596525533357404
35 0.35599865155012655
40 0.35600921443770595
30 0.3559605796012016
30 0.3559577038285004
29 0.35596019494895426
31 0.355960712229799
37 0.35597330283602724
36 0.35599142261922234
33 0.3559605088205572
29 0.3559635606264598
31 0.3559568535337994
44 0.3560346070305499
34 0.35600702906415577
31 0.35596219425723685
30 0.3559360667733529
40 0.3560304748337986
29 0.35594954483677704
32 0.35599071818587896
31 0.35591971690197205
41 0.35602391956342866
39 0.35602183324919
39 0.3560079583877698
39 0.35601586577314476
34 0.35600337135521676
32 0.3559393877691648
38 0.35599645184106343
32 0.35596898849952074
39 0.35602215545705485
33 0.35591211561907243
34 0.3559459442041808
31 0.35594938456136116
30 0.35591648674670034
28 0.35590994996988445
35 0.3559938627096619
35 0.3560092260878594
32 0.35598631519828616
30 0.355966763172086
34 0.3559685563500816
35 0.35600288498607807
42 0.35603540536966904
31 0.3559285519635492
32 0.3559772010948804
44 0.3560261205718691
34 0.35597937321161816
29 0.3559724538166342
29 0.35597564507015883
43 0.356025618305272
32 0.3559468127277604
29 0.35596270732138696
30 0.35593585628364677
30 0.3559326975410505
30 0.35596439995304147
31 0.3558984999575199
35 0.35600459985053956
33 0.35597738055915484
31 0.35597547608394153
32 0.3559569717278457
43 0.35603734865244746
31 0.35596273224709507
31 0.35595934006209906
35 0.3559896147486131
35 0.3559759572712727
40 0.3560035119073903
31 0.3559384511275999
33 0.35597162130342924
37 0.3560228274173266
39 0.3560130579984328
42 0.35599616288509817
33 0.3559733156590844
37 0.3559779620452175
36 0.35600159315256
34 0.3559723635387612
33 0.3559633836807798
40 0.35603135116826057
30 0.3559196006795698
34 0.3559719292669713
30 0.3559519267157376
33 0.3559551150456218
32 0.3559828357813723
32 0.3559914473883968
31 0.3558976488360286
36 0.3559856797003267
42 0.3560046178560972
30 0.3559585776038088
39 0.3560084146698509
28 0.3559296841678016
28 0.3559423847446286
30 0.35595141580971235
32 0.35598627991055093
33 0.3559840420072534
33 0.35598937362286337
37 0.35600500223268305
30 0.3559521227229835
36 0.3559889372971286
36 0.35598851077181914
31 0.3559397503804409
31 0.35594383545324454
