num_iter | contraction 
0.3542318151846142 34
0.3541653730263826 27
0.3542281952328775 29
0.354215250551972 27
0.35423314389091154 30
0.35401416774086697 23
0.35422025783090805 27
0.35423054179546865 35
0.35425816055418186 30
0.35428776851634836 36
0.35314458419820816 18
0.3542382131750954 30
0.35415105566659344 28
0.35425918554986013 33
0.35421221530481006 29
0.35271793513160765 15
0.3542389307672582 29
0.3542810207029073 34
0.3539049693226843 25
0.3540596483569473 25
0.3537783571434429 19
0.3542570579456856 31
0.35425953974330926 31
0.35392700983320424 25
0.3542403636814777 29
0.3542067782193579 31
0.354097400333399 23
0.35367015165243565 18
0.35425802481561086 32
0.35386289807903276 24
0.3542263564818334 28
0.35385065469125393 19
0.3543014762511176 37
0.3542853952742649 35
0.3535896921628615 20
0.35415920113522414 25
0.3542651619091278 33
0.3542647814580431 32
0.3542161564998975 28
0.3542178086650539 28
0.354174849541293 28
0.3541949613463084 27
0.35421220826998 32
0.3542687271419594 32
0.35427336132280485 33
0.3542181916943035 28
0.35388061921099584 22
0.3541249793899449 24
0.35413621411548885 29
0.3532163341549192 18
0.35391497092681884 28
0.35425169604401135 34
0.35426572323343397 33
0.35361386259067284 19
0.354131891104289 25
0.3542811498216069 39
0.35421567303640183 29
0.3542353632775256 36
0.35416416335857726 27
0.35413389483349117 25
0.35387136420591664 20
0.35413821251471106 25
0.3542725363864866 40
0.3538528406528028 20
0.35429387238484433 38
0.35406291086530156 23
0.353919743664553 21
0.35390281918169114 23
0.35428146631712143 33
0.35411261600013305 31
0.35387700944410855 21
0.35319118806088734 18
0.35385267698113265 27
0.3542080083365256 31
0.35375482755854315 19
0.35429426861001956 36
0.35421497730271573 27
0.3535648391476064 21
0.3542912994906586 38
0.35426333751047806 33
0.3540275458800655 24
0.35410234438780996 23
0.3542797599973383 35
0.35422175598139527 29
0.3542184364375753 27
0.35414151266640037 26
0.3539936034461948 24
0.35386501726662334 23
0.3542438300123688 30
0.35419400181514177 27
0.35360892662637994 20
0.35414143392447794 26
0.35395876046209807 23
0.3539536765502415 21
0.3540765758001937 23
0.35423126342682726 29
0.3542263053076147 34
0.35417552376995093 26
0.3542773563181531 40
0.35369462884264574 19
