exponent is 3
0 16648822988.22048
1 148616099.53864655
2 1110098421.8957317
3 283446811.9579562
4 109171935.57377441
5 38226926.54314104
6 13583010.938443465
7 4824323.442951199
8 1716041.9530768457
9 611429.0446654047
10 218307.71665649896
11 78148.59764289533
12 28066.985447483206
13 10122.386176781105
14 3670.38171438388
15 1340.3306847186568
16 494.1001650434811
17 184.49301606291172
18 70.0974725662772
19 27.24048601042209
20 10.825958767097358
21 4.259370656271547
22 1.4219644946350207
23 0.25745840032411293
24 0.010333993066275532
25 1.772483575108505e-05
26 5.1299368573661035e-11

