exponent is 0
0 152587890623.0
1 38146972655.257835
2 9536743163.327572
3 2384185790.3468094
4 596046447.1023134
5 149011611.29146874
6 37252902.33887191
7 9313225.100769967
8 2328305.7912642695
9 582075.9638966875
10 145518.50706030263
11 36379.14285936808
12 9094.301832995965
13 2273.0916621203132
14 567.7894458844031
15 141.46516380832185
16 34.889075630741246
17 8.264190167170565
18 1.6748301035662985
19 0.19521371484160455
20 0.004628940362471881
21 3.214009835729046e-06
22 2.006146573782574e-12

