exponent is 3
0 152587890622.99997
1 49012889824.661
2 15737726708.363176
3 5054389442.662149
4 1623207737.731086
5 521301453.1270044
6 167418202.11648825
7 53767194.41453442
8 17267637.48997843
9 5545612.949955547
10 1781014.7148924968
11 571988.094701349
12 183699.49364413304
13 58996.923733623706
14 18947.272495833025
15 6084.770491664042
16 1953.7562514545016
17 626.9911345718866
18 200.86385428556898
19 63.99970280121273
20 20.047062049159692
21 5.954029101064022
22 1.49893924625374
23 0.22877606585860097
24 0.008867721383490162
25 1.504738801770275e-05
26 4.3566477463980514e-11
27 8.005932084973442e-16

