exponent is 5
0 104982961328.12413
1 6803160123.149148
2 7526498752.101585
3 1541537181.7493682
4 715464740.0127716
5 248281788.45754623
6 91791203.73769489
7 33586262.79397397
8 12333763.22815993
9 4537158.627924127
10 1672924.7969861792
11 618461.8100356981
12 229343.47516580293
13 85356.80112688064
14 31906.388922819046
15 11989.741715462937
16 4534.983035457802
17 1729.4733824406908
18 666.577562063219
19 260.50278251811085
20 103.6749909493115
21 42.19638173915174
22 17.513183257023424
23 7.12737474543216
24 2.41913170555551
25 0.44098937325307436
26 0.01807451694216141
27 3.2618654004385226e-05
28 1.0409812209459351e-10

