exponent is 0
0 195312.56252268
1 97656.33685471948
2 48828.22173595544
3 24414.16331796728
4 12207.13378208605
5 6103.61890048974
6 3051.8614316877943
7 1525.9826935169663
8 763.0432961909203
9 381.5734723411303
10 190.8381957789184
11 95.46965772539296
12 47.78333950296413
13 23.935711343617296
14 12.002388962948926
15 6.015829111022836
16 2.9819627297434925
17 1.3899388225288591
18 0.5034674335112499
19 0.0839427468456626
20 0.0023674997973107325
21 1.8873521617799944e-06
22 1.2675454453266133e-12

